"year","fips","labor_force","employed","unemployed","percent_unemployment"
NA,"NANA",NA,NA,NA,NA
"2008","28135",5986,5491,495,8.3
"2008","28137",11807,11020,787,6.7
"2008","28139",8800,7927,873,9.9
"2008","28141",7937,7240,697,8.8
"2008","28143",4431,3966,465,10.5
"2008","28145",11966,11136,830,6.9
"2008","28147",5884,5465,419,7.1
"2008","28149",22552,21133,1419,6.3
"2008","28151",22335,20244,2091,9.4
"2008","28153",8566,7929,637,7.4
"2008","28155",3416,3103,313,9.2
"2008","28157",3699,3407,292,7.9
"2008","28159",8034,7438,596,7.4
"2008","28161",5442,4978,464,8.5
"2008","28163",10130,9252,878,8.7
"2008","29001",13601,12885,716,5.3
"2008","29003",9991,9512,479,4.8
"2008","29005",3215,3062,153,4.8
"2008","29007",12396,11623,773,6.2
"2008","29009",17789,16812,977,5.5
"2008","29011",5322,4826,496,9.3
"2008","29013",7858,7296,562,7.2
"2008","29015",8355,7779,576,6.9
"2008","29017",5587,5212,375,6.7
"2008","29019",86871,83038,3833,4.4
"2008","29021",48673,46134,2539,5.2
"2008","29023",21858,20504,1354,6.2
"2008","29025",4320,4030,290,6.7
"2008","29027",22636,21419,1217,5.4
"2008","29029",22440,21034,1406,6.3
"2008","29031",38455,36469,1986,5.2
"2008","29033",5046,4688,358,7.1
"2008","29035",2970,2756,214,7.2
"2008","29037",50270,47276,2994,6
"2008","29039",6455,6033,422,6.5
"2008","29041",3979,3734,245,6.2
"2008","29043",39985,37970,2015,5
"2008","29045",3551,3333,218,6.1
"2008","29047",116877,110846,6031,5.2
"2008","29049",10350,9736,614,5.9
"2008","29051",40105,38301,1804,4.5
"2008","29053",9222,8692,530,5.7
"2008","29055",12086,11107,979,8.1
"2008","29057",3570,3346,224,6.3
"2008","29059",7396,6833,563,7.6
"2008","29061",3922,3712,210,5.4
"2008","29063",5166,4841,325,6.3
"2008","29065",6821,6299,522,7.7
"2008","29067",6038,5629,409,6.8
"2008","29069",14303,13170,1133,7.9
"2008","29071",52866,48907,3959,7.5
"2008","29073",7891,7289,602,7.6
"2008","29075",3482,3325,157,4.5
"2008","29077",139388,132293,7095,5.1
"2008","29079",4930,4655,275,5.6
"2008","29081",4570,4346,224,4.9
"2008","29083",10899,10169,730,6.7
"2008","29085",3452,3118,334,9.7
"2008","29087",2759,2621,138,5
"2008","29089",5105,4800,305,6
"2008","29091",19855,18729,1126,5.7
"2008","29093",5731,5406,325,5.7
"2008","29095",333855,310717,23138,6.9
"2008","29097",56721,53747,2974,5.2
"2008","29099",116350,108378,7972,6.9
"2008","29101",26490,25088,1402,5.3
"2008","29103",2360,2250,110,4.7
"2008","29105",17873,16516,1357,7.6
"2008","29107",16374,15371,1003,6.1
"2008","29109",19405,18465,940,4.8
"2008","29111",5526,5259,267,4.8
"2008","29113",27016,24901,2115,7.8
"2008","29115",6531,6077,454,7
"2008","29117",7103,6736,367,5.2
"2008","29119",11033,10491,542,4.9
"2008","29121",7851,7382,469,6
"2008","29123",6174,5797,377,6.1
"2008","29125",4788,4488,300,6.3
"2008","29127",14705,13875,830,5.6
"2008","29129",1834,1746,88,4.8
"2008","29131",13191,12304,887,6.7
"2008","29133",5820,5397,423,7.3
"2008","29135",7419,7010,409,5.5
"2008","29137",4344,4041,303,7
"2008","29139",6124,5685,439,7.2
"2008","29141",9344,8640,704,7.5
"2008","29143",8920,8283,637,7.1
"2008","29145",27618,26088,1530,5.5
"2008","29147",12871,12328,543,4.2
"2008","29149",4574,4306,268,5.9
"2008","29151",7408,6952,456,6.2
"2008","29153",4408,4141,267,6.1
"2008","29155",8253,7640,613,7.4
"2008","29157",10440,9955,485,4.6
"2008","29159",21241,19923,1318,6.2
"2008","29161",22217,20916,1301,5.9
"2008","29163",9208,8680,528,5.7
"2008","29165",48640,46299,2341,4.8
"2008","29167",14092,13235,857,6.1
"2008","29169",19672,18544,1128,5.7
"2008","29171",2507,2371,136,5.4
"2008","29173",5693,5389,304,5.3
"2008","29175",13226,12420,806,6.1
"2008","29177",11336,10615,721,6.4
"2008","29179",2688,2491,197,7.3
"2008","29181",6730,6276,454,6.7
"2008","29183",193994,183405,10589,5.5
"2008","29185",4252,3951,301,7.1
"2008","29186",10080,9486,594,5.9
"2008","29187",30146,28012,2134,7.1
"2008","29189",518471,487113,31358,6
"2008","29195",11475,10819,656,5.7
"2008","29197",2164,2025,139,6.4
"2008","29199",2553,2384,169,6.6
"2008","29201",19859,18554,1305,6.6
"2008","29203",3726,3433,293,7.9
"2008","29205",3322,3146,176,5.3
"2008","29207",15408,14246,1162,7.5
"2008","29209",16531,15241,1290,7.8
"2008","29211",3510,3308,202,5.8
"2008","29213",28290,26111,2179,7.7
"2008","29215",11182,10405,777,6.9
"2008","29217",9999,9437,562,5.6
"2008","29219",16538,15302,1236,7.5
"2008","29221",10094,9060,1034,10.2
"2008","29223",5847,5452,395,6.8
"2008","29225",16778,15824,954,5.7
"2008","29227",1146,1083,63,5.5
"2008","29229",8211,7617,594,7.2
"2008","29510",156914,144629,12285,7.8
"2008","30001",5128,4918,210,4.1
"2008","30003",5208,4778,430,8.3
"2008","30005",2994,2858,136,4.5
"2008","30007",2460,2323,137,5.6
"2008","30009",5313,5084,229,4.3
"2008","30011",754,729,25,3.3
"2008","30013",40401,38519,1882,4.7
"2008","30015",2656,2560,96,3.6
"2008","30017",5892,5643,249,4.2
"2008","30019",803,773,30,3.7
"2008","30021",4396,4233,163,3.7
"2008","30023",3848,3592,256,6.7
"2008","30025",1823,1775,48,2.6
"2008","30027",5950,5666,284,4.8
"2008","30029",46329,43214,3115,6.7
"2008","30031",50885,48733,2152,4.2
"2008","30033",657,634,23,3.5
"2008","30035",5854,5318,536,9.2
"2008","30037",580,551,29,5
"2008","30039",1292,1205,87,6.7
"2008","30041",8233,7816,417,5.1
"2008","30043",5996,5719,277,4.6
"2008","30045",1108,1059,49,4.4
"2008","30047",11678,10797,881,7.5
"2008","30049",34102,32683,1419,4.2
"2008","30051",777,744,33,4.2
"2008","30053",7851,7001,850,10.8
"2008","30055",1031,1002,29,2.8
"2008","30057",4550,4357,193,4.2
"2008","30059",891,829,62,7
"2008","30061",1896,1759,137,7.2
"2008","30063",59098,56136,2962,5
"2008","30065",2157,2030,127,5.9
"2008","30067",9032,8555,477,5.3
"2008","30069",249,235,14,5.6
"2008","30071",2186,2074,112,5.1
"2008","30073",2627,2482,145,5.5
"2008","30075",949,915,34,3.6
"2008","30077",2757,2545,212,7.7
"2008","30079",594,569,25,4.2
"2008","30081",18791,17558,1233,6.6
"2008","30083",5566,5388,178,3.2
"2008","30085",3979,3685,294,7.4
"2008","30087",4046,3790,256,6.3
"2008","30089",4687,4198,489,10.4
"2008","30091",1842,1783,59,3.2
"2008","30093",17834,16969,865,4.9
"2008","30095",4614,4409,205,4.4
"2008","30097",2877,2799,78,2.7
"2008","30099",3112,2980,132,4.2
"2008","30101",2601,2515,86,3.3
"2008","30103",406,389,17,4.2
"2008","30105",3656,3498,158,4.3
"2008","30107",1098,1053,45,4.1
"2008","30109",533,514,19,3.6
"2008","30111",82535,79407,3128,3.8
"2008","31001",17708,17164,544,3.1
"2008","31003",3649,3540,109,3
"2008","31005",242,233,9,3.7
"2008","31007",401,391,10,2.5
"2008","31009",244,232,12,4.9
"2008","31011",3255,3170,85,2.6
"2008","31013",5630,5420,210,3.7
"2008","31015",1110,1074,36,3.2
"2008","31017",1847,1798,49,2.7
"2008","31019",27875,27178,697,2.5
"2008","31021",3963,3797,166,4.2
"2008","31023",4911,4769,142,2.9
"2008","31025",13990,13471,519,3.7
"2008","31027",4829,4707,122,2.5
"2008","31029",1991,1938,53,2.7
"2008","31031",3403,3323,80,2.4
"2008","31033",5238,5090,148,2.8
"2008","31035",3119,3019,100,3.2
"2008","31037",5628,5480,148,2.6
"2008","31039",4938,4794,144,2.9
"2008","31041",6060,5914,146,2.4
"2008","31043",11003,10545,458,4.2
"2008","31045",4826,4685,141,2.9
"2008","31047",12461,11960,501,4
"2008","31049",1054,1023,31,2.9
"2008","31051",3382,3274,108,3.2
"2008","31053",20006,19306,700,3.5
"2008","31055",274208,264071,10137,3.7
"2008","31057",1035,1005,30,2.9
"2008","31059",3180,3086,94,3
"2008","31061",1777,1723,54,3
"2008","31063",1628,1583,45,2.8
"2008","31065",2517,2443,74,2.9
"2008","31067",12233,11660,573,4.7
"2008","31069",948,920,28,3
"2008","31071",1054,1027,27,2.6
"2008","31073",1022,989,33,3.2
"2008","31075",373,362,11,2.9
"2008","31077",1303,1265,38,2.9
"2008","31079",31742,30752,990,3.1
"2008","31081",5883,5740,143,2.4
"2008","31083",1842,1785,57,3.1
"2008","31085",478,460,18,3.8
"2008","31087",1472,1422,50,3.4
"2008","31089",6138,5973,165,2.7
"2008","31091",415,397,18,4.3
"2008","31093",3739,3624,115,3.1
"2008","31095",4321,4154,167,3.9
"2008","31097",2938,2845,93,3.2
"2008","31099",3693,3592,101,2.7
"2008","31101",4550,4420,130,2.9
"2008","31103",375,357,18,4.8
"2008","31105",1940,1875,65,3.4
"2008","31107",4667,4519,148,3.2
"2008","31109",159845,154953,4892,3.1
"2008","31111",21981,21332,649,3
"2008","31113",464,454,10,2.2
"2008","31115",339,326,13,3.8
"2008","31117",310,303,7,2.3
"2008","31119",18856,18229,627,3.3
"2008","31121",4222,4091,131,3.1
"2008","31123",2882,2792,90,3.1
"2008","31125",2056,1995,61,3
"2008","31127",3414,3256,158,4.6
"2008","31129",2254,2188,66,2.9
"2008","31131",9071,8752,319,3.5
"2008","31133",1566,1513,53,3.4
"2008","31135",1677,1636,41,2.4
"2008","31137",5152,5027,125,2.4
"2008","31139",3940,3822,118,3
"2008","31141",18398,17854,544,3
"2008","31143",3034,2948,86,2.8
"2008","31145",6020,5846,174,2.9
"2008","31147",4218,4032,186,4.4
"2008","31149",848,824,24,2.8
"2008","31151",8402,8115,287,3.4
"2008","31153",79249,76687,2562,3.2
"2008","31155",10969,10574,395,3.6
"2008","31157",19525,18802,723,3.7
"2008","31159",9068,8774,294,3.2
"2008","31161",3061,2977,84,2.7
"2008","31163",1935,1882,53,2.7
"2008","31165",716,692,24,3.4
"2008","31167",3513,3416,97,2.8
"2008","31169",2819,2728,91,3.2
"2008","31171",373,358,15,4
"2008","31173",2995,2793,202,6.7
"2008","31175",2577,2505,72,2.8
"2008","31177",11256,10903,353,3.1
"2008","31179",5201,5051,150,2.9
"2008","31181",1790,1730,60,3.4
"2008","31183",486,475,11,2.3
"2008","31185",7050,6789,261,3.7
"2008","32001",13493,12687,806,6
"2008","32003",980238,915147,65091,6.6
"2008","32005",22620,20948,1672,7.4
"2008","32007",26742,25605,1137,4.3
"2008","32009",486,462,24,4.9
"2008","32011",854,810,44,5.2
"2008","32013",8156,7754,402,4.9
"2008","32015",3646,3487,159,4.4
"2008","32017",1834,1732,102,5.6
"2008","32019",22626,20412,2214,9.8
"2008","32021",2393,2214,179,7.5
"2008","32023",17622,15907,1715,9.7
"2008","32027",2520,2344,176,7
"2008","32029",2462,2292,170,6.9
"2008","32031",224365,209131,15234,6.8
"2008","32033",4793,4568,225,4.7
"2008","32510",28725,26688,2037,7.1
"2008","33001",32647,31312,1335,4.1
"2008","33003",25911,24980,931,3.6
"2008","33005",42151,40610,1541,3.7
"2008","33007",16507,15653,854,5.2
"2008","33009",48793,47257,1536,3.1
"2008","33011",228996,220158,8838,3.9
"2008","33013",81100,78144,2956,3.6
"2008","33015",174270,166876,7394,4.2
"2008","33017",69672,67148,2524,3.6
"2008","33019",22749,21977,772,3.4
"2008","34001",135738,126475,9263,6.8
"2008","34003",478208,457226,20982,4.4
"2008","34005",239461,227696,11765,4.9
"2008","34007",267190,251420,15770,5.9
"2008","34009",56560,52091,4469,7.9
"2008","34011",69048,63611,5437,7.9
"2008","34013",365516,341987,23529,6.4
"2008","34015",156573,148257,8316,5.3
"2008","34017",294030,275774,18256,6.2
"2008","34019",72965,70260,2705,3.7
"2008","34021",202109,192541,9568,4.7
"2008","34023",425519,404623,20896,4.9
"2008","34025",335057,319101,15956,4.8
"2008","34027",275403,264632,10771,3.9
"2008","34029",261749,246504,15245,5.8
"2008","34031",240502,224531,15971,6.6
"2008","34033",31586,29651,1935,6.1
"2008","34035",181589,174322,7267,4
"2008","34037",85205,81001,4204,4.9
"2008","34039",271250,256002,15248,5.6
"2008","34041",59175,56261,2914,4.9
"2008","35001",313468,299763,13705,4.4
"2008","35003",1536,1454,82,5.3
"2008","35005",26833,25669,1164,4.3
"2008","35006",12357,11786,571,4.6
"2008","35007",6623,6332,291,4.4
"2008","35009",21017,20352,665,3.2
"2008","35011",806,773,33,4.1
"2008","35013",88893,84680,4213,4.7
"2008","35015",27311,26480,831,3
"2008","35017",12374,11761,613,5
"2008","35019",1727,1621,106,6.1
"2008","35021",398,386,12,3
"2008","35023",2620,2507,113,4.3
"2008","35025",29278,28442,836,2.9
"2008","35027",11049,10657,392,3.5
"2008","35028",9998,9698,300,3
"2008","35029",12332,10838,1494,12.1
"2008","35031",26668,25192,1476,5.5
"2008","35033",2027,1852,175,8.6
"2008","35035",25888,24753,1135,4.4
"2008","35037",3927,3734,193,4.9
"2008","35039",20475,19358,1117,5.5
"2008","35041",9474,9179,295,3.1
"2008","35043",55815,52902,2913,5.2
"2008","35045",57112,54864,2248,3.9
"2008","35047",13314,12655,659,4.9
"2008","35049",78172,75237,2935,3.8
"2008","35051",5893,5654,239,4.1
"2008","35053",9512,9174,338,3.6
"2008","35055",17647,16681,966,5.5
"2008","35057",6916,6532,384,5.6
"2008","35059",1949,1892,57,2.9
"2008","35061",31141,29556,1585,5.1
"2008","36001",160552,152756,7796,4.9
"2008","36003",24123,22578,1545,6.4
"2008","36005",523746,484145,39601,7.6
"2008","36007",98160,92690,5470,5.6
"2008","36009",41766,39222,2544,6.1
"2008","36011",41802,39482,2320,5.5
"2008","36013",67323,63591,3732,5.5
"2008","36015",41459,39147,2312,5.6
"2008","36017",24672,23104,1568,6.4
"2008","36019",39988,37370,2618,6.5
"2008","36021",31881,30342,1539,4.8
"2008","36023",24168,22623,1545,6.4
"2008","36025",22917,21549,1368,6
"2008","36027",146689,139178,7511,5.1
"2008","36029",473549,446521,27028,5.7
"2008","36031",18617,17375,1242,6.7
"2008","36033",23056,21464,1592,6.9
"2008","36035",27664,25807,1857,6.7
"2008","36037",33542,31658,1884,5.6
"2008","36039",24370,22938,1432,5.9
"2008","36041",3079,2887,192,6.2
"2008","36043",31311,29399,1912,6.1
"2008","36045",49275,45913,3362,6.8
"2008","36047",1106224,1039579,66645,6
"2008","36049",12637,11795,842,6.7
"2008","36051",32529,30594,1935,5.9
"2008","36053",36505,34410,2095,5.7
"2008","36055",378082,357407,20675,5.5
"2008","36057",24820,23065,1755,7.1
"2008","36059",700692,667509,33183,4.7
"2008","36061",931595,885850,45745,4.9
"2008","36063",114018,106367,7651,6.7
"2008","36065",111293,105296,5997,5.4
"2008","36067",235592,223381,12211,5.2
"2008","36069",56982,54042,2940,5.2
"2008","36071",181533,171776,9757,5.4
"2008","36073",19574,18214,1360,6.9
"2008","36075",60525,56314,4211,7
"2008","36077",31703,29900,1803,5.7
"2008","36079",56065,53581,2484,4.4
"2008","36081",1120482,1064170,56312,5
"2008","36083",84331,79974,4357,5.2
"2008","36085",244150,231712,12438,5.1
"2008","36087",156197,148768,7429,4.8
"2008","36089",50282,46719,3563,7.1
"2008","36091",121922,116361,5561,4.6
"2008","36093",77005,73087,3918,5.1
"2008","36095",15914,14822,1092,6.9
"2008","36097",10157,9568,589,5.8
"2008","36099",17185,16237,948,5.5
"2008","36101",45922,43132,2790,6.1
"2008","36103",799996,759899,40097,5
"2008","36105",35661,33339,2322,6.5
"2008","36107",26367,24973,1394,5.3
"2008","36109",56222,53896,2326,4.1
"2008","36111",90715,85770,4945,5.5
"2008","36113",36689,34624,2065,5.6
"2008","36115",32850,31099,1751,5.3
"2008","36117",48189,45369,2820,5.9
"2008","36119",495831,472088,23743,4.8
"2008","36121",21392,20062,1330,6.2
"2008","36123",13242,12594,648,4.9
"2008","37001",71184,66652,4532,6.4
"2008","37003",18214,16947,1267,7
"2008","37005",4549,4211,338,7.4
"2008","37007",10252,9349,903,8.8
"2008","37009",12551,11710,841,6.7
"2008","37011",8826,8325,501,5.7
"2008","37013",20743,19269,1474,7.1
"2008","37015",8694,8036,658,7.6
"2008","37017",15444,14257,1187,7.7
"2008","37019",49932,46777,3155,6.3
"2008","37021",122278,116582,5696,4.7
"2008","37023",40287,37032,3255,8.1
"2008","37025",84919,80093,4826,5.7
"2008","37027",38151,35210,2941,7.7
"2008","37029",4541,4297,244,5.4
"2008","37031",32743,31001,1742,5.3
"2008","37033",10747,9888,859,8
"2008","37035",76720,71301,5419,7.1
"2008","37037",33767,32114,1653,4.9
"2008","37039",9976,9067,909,9.1
"2008","37041",6692,6116,576,8.6
"2008","37043",4659,4361,298,6.4
"2008","37045",48838,44846,3992,8.2
"2008","37047",24150,22294,1856,7.7
"2008","37049",42095,39608,2487,5.9
"2008","37051",133207,125074,8133,6.1
"2008","37053",12793,12237,556,4.3
"2008","37055",21995,20599,1396,6.3
"2008","37057",77717,72235,5482,7.1
"2008","37059",20953,19694,1259,6
"2008","37061",24027,22643,1384,5.8
"2008","37063",141313,134659,6654,4.7
"2008","37065",24498,22024,2474,10.1
"2008","37067",176953,167023,9930,5.6
"2008","37069",27744,26024,1720,6.2
"2008","37071",99629,92132,7497,7.5
"2008","37073",4853,4597,256,5.3
"2008","37075",4371,3907,464,10.6
"2008","37077",25437,23743,1694,6.7
"2008","37079",9262,8656,606,6.5
"2008","37081",250557,235604,14953,6
"2008","37083",23799,21677,2122,8.9
"2008","37085",47889,44746,3143,6.6
"2008","37087",27812,26266,1546,5.6
"2008","37089",49544,47221,2323,4.7
"2008","37091",9811,9164,647,6.6
"2008","37093",19699,18584,1115,5.7
"2008","37095",2674,2490,184,6.9
"2008","37097",78849,73841,5008,6.4
"2008","37099",20956,19908,1048,5
"2008","37101",77790,73394,4396,5.7
"2008","37103",4696,4396,300,6.4
"2008","37105",25800,23863,1937,7.5
"2008","37107",27008,25074,1934,7.2
"2008","37109",39344,36514,2830,7.2
"2008","37111",20799,19105,1694,8.1
"2008","37113",16285,15325,960,5.9
"2008","37115",10017,9454,563,5.6
"2008","37117",11891,11127,764,6.4
"2008","37119",466991,439235,27756,5.9
"2008","37121",7087,6519,568,8
"2008","37123",11302,10382,920,8.1
"2008","37125",36370,34153,2217,6.1
"2008","37127",46886,43428,3458,7.4
"2008","37129",105444,100018,5426,5.1
"2008","37131",8667,8000,667,7.7
"2008","37133",63010,59461,3549,5.6
"2008","37135",69732,66952,2780,4
"2008","37137",5413,5092,321,5.9
"2008","37139",17953,16729,1224,6.8
"2008","37141",24381,22913,1468,6
"2008","37143",5299,4942,357,6.7
"2008","37145",19015,17646,1369,7.2
"2008","37147",80996,75795,5201,6.4
"2008","37149",9538,9081,457,4.8
"2008","37151",75059,70321,4738,6.3
"2008","37153",20109,18262,1847,9.2
"2008","37155",55922,51507,4415,7.9
"2008","37157",44504,41197,3307,7.4
"2008","37159",69967,65244,4723,6.8
"2008","37161",29663,27289,2374,8
"2008","37163",32368,30643,1725,5.3
"2008","37165",13888,12374,1514,10.9
"2008","37167",30088,28138,1950,6.5
"2008","37169",24087,22690,1397,5.8
"2008","37171",34132,31493,2639,7.7
"2008","37173",6933,6393,540,7.8
"2008","37175",13345,12665,680,5.1
"2008","37177",2204,2049,155,7
"2008","37179",95592,90372,5220,5.5
"2008","37181",19522,17804,1718,8.8
"2008","37183",456089,435242,20847,4.6
"2008","37185",7765,7116,649,8.4
"2008","37187",6145,5677,468,7.6
"2008","37189",22998,21916,1082,4.7
"2008","37191",53513,50452,3061,5.7
"2008","37193",30141,27894,2247,7.5
"2008","37195",39932,36868,3064,7.7
"2008","37197",19327,18247,1080,5.6
"2008","37199",7760,7173,587,7.6
"2008","38001",1260,1230,30,2.4
"2008","38003",6274,6090,184,2.9
"2008","38005",2640,2470,170,6.4
"2008","38007",524,513,11,2.1
"2008","38009",3602,3485,117,3.2
"2008","38011",1736,1700,36,2.1
"2008","38013",1059,1034,25,2.4
"2008","38015",47416,46099,1317,2.8
"2008","38017",88926,86519,2407,2.7
"2008","38019",2037,1974,63,3.1
"2008","38021",2918,2830,88,3
"2008","38023",887,859,28,3.2
"2008","38025",1752,1696,56,3.2
"2008","38027",1248,1178,70,5.6
"2008","38029",1685,1603,82,4.9
"2008","38031",1769,1716,53,3
"2008","38033",868,844,24,2.8
"2008","38035",38946,37778,1168,3
"2008","38037",1200,1151,49,4.1
"2008","38039",1275,1244,31,2.4
"2008","38041",1122,1083,39,3.5
"2008","38043",1242,1191,51,4.1
"2008","38045",2238,2165,73,3.3
"2008","38047",924,891,33,3.6
"2008","38049",2734,2594,140,5.1
"2008","38051",1392,1352,40,2.9
"2008","38053",3111,3036,75,2.4
"2008","38055",4834,4616,218,4.5
"2008","38057",4841,4620,221,4.6
"2008","38059",15004,14480,524,3.5
"2008","38061",2989,2864,125,4.2
"2008","38063",1732,1674,58,3.3
"2008","38065",1148,1096,52,4.5
"2008","38067",3939,3734,205,5.2
"2008","38069",1934,1850,84,4.3
"2008","38071",5841,5621,220,3.8
"2008","38073",3094,2983,111,3.6
"2008","38075",1263,1230,33,2.6
"2008","38077",8967,8619,348,3.9
"2008","38079",5013,4535,478,9.5
"2008","38081",2231,2128,103,4.6
"2008","38083",645,618,27,4.2
"2008","38085",1306,1237,69,5.3
"2008","38087",760,750,10,1.3
"2008","38089",14314,13977,337,2.4
"2008","38091",1168,1143,25,2.1
"2008","38093",11750,11406,344,2.9
"2008","38095",1110,1074,36,3.2
"2008","38097",4167,4029,138,3.3
"2008","38099",5685,5438,247,4.3
"2008","38101",29718,28841,877,3
"2008","38103",2113,2020,93,4.4
"2008","38105",14674,14425,249,1.7
"2008","39001",13185,11958,1227,9.3
"2008","39003",51638,47826,3812,7.4
"2008","39005",27190,25163,2027,7.5
"2008","39007",49005,45083,3922,8
"2008","39009",30777,28723,2054,6.7
"2008","39011",26868,25405,1463,5.4
"2008","39013",33285,31257,2028,6.1
"2008","39015",21758,20099,1659,7.6
"2008","39017",191057,179773,11284,5.9
"2008","39019",13943,12883,1060,7.6
"2008","39021",20481,19056,1425,7
