"fips","year","new_total_mds"
"51173",1970,28
"51175",1970,20
"51177",1970,45
"51179",1970,0
"51181",1970,1
"51183",1970,4
"51185",1970,32
"51187",1970,11
"51191",1970,31
"51193",1970,5
"51195",1970,39
"51197",1970,10
"51199",1970,4
"51510",1970,242
"51515",1970,NA
"51520",1970,NA
"51530",1970,NA
"51540",1970,NA
"51550",1970,20
"51560",1970,NA
"51570",1970,NA
"51580",1970,NA
"51590",1970,NA
"51595",1970,NA
"51600",1970,NA
"51610",1970,NA
"51620",1970,NA
"51630",1970,NA
"51640",1970,NA
"51650",1970,74
"51660",1970,NA
"51670",1970,NA
"51678",1970,NA
"51680",1970,NA
"51683",1970,NA
"51685",1970,NA
"51690",1970,NA
"51700",1970,176
"51710",1970,534
"51720",1970,NA
"51730",1970,NA
"51735",1970,NA
"51740",1970,NA
"51750",1970,NA
"51760",1970,NA
"51770",1970,NA
"51775",1970,NA
"51790",1970,NA
"51800",1970,44
"51810",1970,89
"51820",1970,NA
"51830",1970,NA
"51840",1970,NA
"53001",1970,5
"53003",1970,8
"53005",1970,67
"53007",1970,67
"53009",1970,26
"53011",1970,97
"53013",1970,3
"53015",1970,61
"53017",1970,3
"53019",1970,2
"53021",1970,16
"53023",1970,1
"53025",1970,24
"53027",1970,34
"53029",1970,10
"53031",1970,9
"53033",1970,2550
"53035",1970,82
"53037",1970,17
"53039",1970,6
"53041",1970,25
"53043",1970,6
"53045",1970,10
"53047",1970,19
"53049",1970,7
"53051",1970,5
"53053",1970,377
"53055",1970,2
"53057",1970,76
"53059",1970,1
"53061",1970,186
"53063",1970,459
"53065",1970,9
"53067",1970,92
"53069",1970,2
"53071",1970,49
"53073",1970,81
"53075",1970,34
"53077",1970,127
"54001",1970,17
"54003",1970,30
"54005",1970,15
"54007",1970,6
"54009",1970,7
"54011",1970,154
"54013",1970,2
"54015",1970,1
"54017",1970,1
"54019",1970,33
"54021",1970,0
"54023",1970,7
"54025",1970,31
"54027",1970,6
"54029",1970,33
"54031",1970,2
"54033",1970,53
"54035",1970,9
"54037",1970,9
"54039",1970,305
"54041",1970,8
"54043",1970,4
"54045",1970,43
"54047",1970,38
"54049",1970,49
"54051",1970,17
"54053",1970,14
"54055",1970,75
"54057",1970,10
"54059",1970,32
"54061",1970,229
"54063",1970,6
"54065",1970,4
"54067",1970,13
"54069",1970,143
"54071",1970,3
"54073",1970,4
"54075",1970,3
"54077",1970,8
"54079",1970,2
"54081",1970,103
"54083",1970,31
"54085",1970,5
"54087",1970,9
"54089",1970,7
"54091",1970,5
"54093",1970,3
"54095",1970,4
"54097",1970,10
"54099",1970,4
"54101",1970,3
"54103",1970,10
"54105",1970,1
"54107",1970,74
"54109",1970,10
"55001",1970,3
"55003",1970,13
"55005",1970,23
"55007",1970,2
"55009",1970,145
"55011",1970,5
"55013",1970,3
"55015",1970,9
"55017",1970,20
"55019",1970,14
"55021",1970,25
"55023",1970,7
"55025",1970,942
"55027",1970,38
"55029",1970,9
"55031",1970,25
"55033",1970,12
"55035",1970,84
"55037",1970,1
"55039",1970,76
"55041",1970,3
"55043",1970,27
"55045",1970,45
"55047",1970,11
"55049",1970,8
"55051",1970,1
"55053",1970,8
"55055",1970,31
"55057",1970,9
"55059",1970,86
"55061",1970,9
"55063",1970,147
"55065",1970,4
"55067",1970,13
"55069",1970,13
"55071",1970,62
"55073",1970,71
"55075",1970,21
"55077",1970,2
"55078",1970,0
"55079",1970,1716
"55081",1970,11
"55083",1970,10
"55085",1970,25
"55087",1970,100
"55089",1970,25
"55091",1970,4
"55093",1970,16
"55095",1970,22
"55097",1970,34
"55099",1970,6
"55101",1970,136
"55103",1970,11
"55105",1970,118
"55107",1970,6
"55109",1970,17
"55111",1970,23
"55113",1970,6
"55115",1970,18
"55117",1970,69
"55119",1970,5
"55121",1970,12
"55123",1970,10
"55125",1970,5
"55127",1970,32
"55129",1970,8
"55131",1970,32
"55133",1970,211
"55135",1970,21
"55137",1970,8
"55139",1970,144
"55141",1970,112
"56001",1970,25
"56003",1970,9
"56005",1970,8
"56007",1970,11
"56009",1970,4
"56011",1970,1
"56013",1970,20
"56015",1970,7
"56017",1970,6
"56019",1970,3
"56021",1970,70
"56023",1970,4
"56025",1970,58
"56027",1970,2
"56029",1970,16
"56031",1970,3
"56033",1970,18
"56035",1970,2
"56037",1970,10
"56039",1970,7
"56041",1970,10
"56043",1970,7
"56045",1970,3
"66010",1970,NA
"72001",1970,NA
"72003",1970,NA
"72005",1970,NA
"72007",1970,NA
"72009",1970,NA
"72011",1970,NA
"72013",1970,NA
"72015",1970,NA
"72017",1970,NA
"72019",1970,NA
"72021",1970,NA
"72023",1970,NA
"72025",1970,NA
"72027",1970,NA
"72029",1970,NA
"72031",1970,NA
"72033",1970,NA
"72035",1970,NA
"72037",1970,NA
"72039",1970,NA
"72041",1970,NA
"72043",1970,NA
"72045",1970,NA
"72047",1970,NA
"72049",1970,NA
"72051",1970,NA
"72053",1970,NA
"72054",1970,NA
"72055",1970,NA
"72057",1970,NA
"72059",1970,NA
"72061",1970,NA
"72063",1970,NA
"72065",1970,NA
"72067",1970,NA
"72069",1970,NA
"72071",1970,NA
"72073",1970,NA
"72075",1970,NA
"72077",1970,NA
"72079",1970,NA
"72081",1970,NA
"72083",1970,NA
"72085",1970,NA
"72087",1970,NA
"72089",1970,NA
"72091",1970,NA
"72093",1970,NA
"72095",1970,NA
"72097",1970,NA
"72099",1970,NA
"72101",1970,NA
"72103",1970,NA
"72105",1970,NA
"72107",1970,NA
"72109",1970,NA
"72111",1970,NA
"72113",1970,NA
"72115",1970,NA
"72117",1970,NA
"72119",1970,NA
"72121",1970,NA
"72123",1970,NA
"72125",1970,NA
"72127",1970,NA
"72129",1970,NA
"72131",1970,NA
"72133",1970,NA
"72135",1970,NA
"72137",1970,NA
"72139",1970,NA
"72141",1970,NA
"72143",1970,NA
"72145",1970,NA
"72147",1970,NA
"72149",1970,NA
"72151",1970,NA
"72153",1970,NA
"78010",1970,NA
"78020",1970,NA
"78030",1970,NA
"01001",1960,7
"01003",1960,31
"01005",1960,11
"01007",1960,7
"01009",1960,6
"01011",1960,7
"01013",1960,12
"01015",1960,54
"01017",1960,17
"01019",1960,4
"01021",1960,8
"01023",1960,7
"01025",1960,14
"01027",1960,4
"01029",1960,2
"01031",1960,11
"01033",1960,30
"01035",1960,8
"01037",1960,2
"01039",1960,23
"01041",1960,7
"01043",1960,19
"01045",1960,8
"01047",1960,34
"01049",1960,11
"01051",1960,9
"01053",1960,19
"01055",1960,76
"01057",1960,6
"01059",1960,17
"01061",1960,12
"01063",1960,2
"01065",1960,5
"01067",1960,6
"01069",1960,43
"01071",1960,12
"01073",1960,834
"01075",1960,5
"01077",1960,51
"01079",1960,8
"01081",1960,18
"01083",1960,12
"01085",1960,4
"01087",1960,23
"01089",1960,69
"01091",1960,11
"01093",1960,11
"01095",1960,25
"01097",1960,273
"01099",1960,7
"01101",1960,154
"01103",1960,48
"01105",1960,6
"01107",1960,8
"01109",1960,13
"01111",1960,9
"01113",1960,10
"01115",1960,10
"01117",1960,12
"01119",1960,9
"01121",1960,35
"01123",1960,16
"01125",1960,84
"01127",1960,27
"01129",1960,3
"01131",1960,6
"01133",1960,9
"02001",1960,109
"02013",1960,NA
"02016",1960,NA
"02020",1960,NA
"02050",1960,NA
"02060",1960,NA
"02068",1960,NA
"02070",1960,NA
"02090",1960,NA
"02100",1960,NA
"02105",1960,NA
"02110",1960,NA
"02122",1960,NA
"02130",1960,NA
"02150",1960,NA
"02158",1960,NA
"02164",1960,NA
"02170",1960,NA
"02180",1960,NA
"02185",1960,NA
"02188",1960,NA
"02195",1960,NA
"02198",1960,NA
"02201",1960,NA
"02220",1960,NA
"02230",1960,NA
"02232",1960,NA
"02240",1960,NA
"02261",1960,NA
"02275",1960,NA
"02280",1960,NA
"02282",1960,NA
"02290",1960,NA
"04001",1960,7
"04003",1960,30
"04005",1960,24
"04007",1960,18
"04009",1960,7
"04011",1960,7
"04012",1960,0
"04013",1960,651
"04015",1960,4
"04017",1960,7
"04019",1960,279
"04021",1960,30
"04023",1960,8
"04025",1960,22
"04027",1960,30
"05001",1960,18
"05003",1960,11
"05005",1960,6
"05007",1960,26
"05009",1960,15
"05011",1960,9
"05013",1960,2
"05015",1960,8
"05017",1960,11
"05019",1960,11
"05021",1960,10
"05023",1960,6
"05025",1960,4
"05027",1960,16
"05029",1960,10
"05031",1960,33
"05033",1960,7
"05035",1960,21
"05037",1960,8
"05039",1960,4
"05041",1960,12
"05043",1960,5
"05045",1960,12
"05047",1960,6
"05049",1960,5
"05051",1960,77
"05053",1960,3
"05055",1960,14
"05057",1960,8
"05059",1960,12
"05061",1960,5
"05063",1960,16
"05065",1960,4
"05067",1960,11
"05069",1960,55
"05071",1960,8
"05073",1960,5
"05075",1960,8
"05077",1960,7
"05079",1960,4
"05081",1960,6
"05083",1960,15
"05085",1960,11
"05087",1960,2
"05089",1960,5
"05091",1960,21
"05093",1960,30
"05095",1960,9
"05097",1960,1
"05099",1960,8
"05101",1960,1
"05103",1960,20
"05105",1960,3
"05107",1960,19
"05109",1960,5
"05111",1960,15
"05113",1960,7
"05115",1960,21
"05117",1960,4
"05119",1960,510
"05121",1960,8
"05123",1960,12
"05125",1960,13
"05127",1960,4
"05129",1960,2
"05131",1960,76
"05133",1960,9
"05135",1960,2
"05137",1960,2
"05139",1960,53
"05141",1960,5
"05143",1960,54
"05145",1960,21
"05147",1960,9
"05149",1960,7
"06001",1960,1572
"06003",1960,0
"06005",1960,4
"06007",1960,86
"06009",1960,5
"06011",1960,6
"06013",1960,391
"06015",1960,6
"06017",1960,15
"06019",1960,365
"06021",1960,12
"06023",1960,86
"06025",1960,54
"06027",1960,9
"06029",1960,269
"06031",1960,36
"06033",1960,13
"06035",1960,11
"06037",1960,9438
"06039",1960,24
"06041",1960,256
"06043",1960,4
"06045",1960,64
"06047",1960,58
"06049",1960,5
"06051",1960,0
"06053",1960,212
"06055",1960,142
"06057",1960,18
"06059",1960,727
"06061",1960,66
"06063",1960,15
"06065",1960,285
"06067",1960,523
"06069",1960,13
"06071",1960,524
"06073",1960,1118
"06075",1960,2621
"06077",1960,293
"06079",1960,111
"06081",1960,613
"06083",1960,273
"06085",1960,1117
"06087",1960,111
"06089",1960,64
"06091",1960,2
"06093",1960,25
"06095",1960,119
"06097",1960,213
"06099",1960,183
"06101",1960,15
"06103",1960,19
"06105",1960,7
"06107",1960,141
"06109",1960,11
"06111",1960,211
"06113",1960,47
"06115",1960,42
"08001",1960,13
"08003",1960,9
"08005",1960,75
"08007",1960,1
"08009",1960,1
"08011",1960,4
"08013",1960,93
"08014",1960,NA
"08015",1960,7
"08017",1960,2
"08019",1960,2
"08021",1960,2
"08023",1960,0
"08025",1960,1
"08027",1960,0
"08029",1960,12
"08031",1960,1511
"08033",1960,0
"08035",1960,3
"08037",1960,1
"08039",1960,1
"08041",1960,178
"08043",1960,14
"08045",1960,9
"08047",1960,0
"08049",1960,3
"08051",1960,4
"08053",1960,0
"08055",1960,4
"08057",1960,1
"08059",1960,70
"08061",1960,0
"08063",1960,4
"08065",1960,6
"08067",1960,17
"08069",1960,50
"08071",1960,11
"08073",1960,2
"08075",1960,23
"08077",1960,53
"08079",1960,0
"08081",1960,3
"08083",1960,13
"08085",1960,9
"08087",1960,13
"08089",1960,16
"08091",1960,1
"08093",1960,0
"08095",1960,5
"08097",1960,7
"08099",1960,9
"08101",1960,124
"08103",1960,4
"08105",1960,7
"08107",1960,6
"08109",1960,1
"08111",1960,1
"08113",1960,1
"08115",1960,3
"08117",1960,1
"08119",1960,1
"08121",1960,3
"08123",1960,65
"08125",1960,6
"09001",1960,983
"09003",1960,1205
"09005",1960,132
"09007",1960,120
"09009",1960,1275
"09011",1960,201
"09013",1960,30
"09015",1960,55
"10001",1960,37
"10003",1960,409
"10005",1960,58
"11001",1960,2365
"12001",1960,147
"12003",1960,7
"12005",1960,35
"12007",1960,8
"12009",1960,68
"12011",1960,336
"12013",1960,3
"12015",1960,8
"12017",1960,6
"12019",1960,10
"12021",1960,13
"12023",1960,11
"12027",1960,11
"12029",1960,2
"12031",1960,447
"12033",1960,118
"12035",1960,2
"12037",1960,4
"12039",1960,26
"12041",1960,1
"12043",1960,0
"12045",1960,4
"12047",1960,5
"12049",1960,7
"12051",1960,4
"12053",1960,5
"12055",1960,15
"12057",1960,337
"12059",1960,3
"12061",1960,17
"12063",1960,13
"12065",1960,5
"12067",1960,1
"12069",1960,37
"12071",1960,45
"12073",1960,64
"12075",1960,2
"12077",1960,0
"12079",1960,5
"12081",1960,51
"12083",1960,35
"12085",1960,7
"12086",1960,1572
"12087",1960,20
"12089",1960,7
"12091",1960,22
"12093",1960,3
"12095",1960,272
"12097",1960,9
"12099",1960,237
"12101",1960,11
"12103",1960,364
"12105",1960,155
"12107",1960,18
"12109",1960,17
"12111",1960,22
"12113",1960,10
"12115",1960,99
"12117",1960,24
"12119",1960,3
"12121",1960,5
"12123",1960,7
"12125",1960,2
"12127",1960,118
"12129",1960,2
"12131",1960,6
"12133",1960,2
"13001",1960,8
"13003",1960,2
"13005",1960,4
"13007",1960,0
"13009",1960,37
"13011",1960,0
"13013",1960,8
"13015",1960,9
"13017",1960,5
"13019",1960,4
"13021",1960,166
"13023",1960,3
"13025",1960,1
"13027",1960,6
"13029",1960,3
"13031",1960,15
"13033",1960,9
"13035",1960,3
"13037",1960,3
"13039",1960,5
"13043",1960,1
"13045",1960,24
"13047",1960,7
"13049",1960,2
"13051",1960,185
"13053",1960,1
"13055",1960,7
"13057",1960,9
"13059",1960,56
"13061",1960,5
"13063",1960,11
"13065",1960,2
"13067",1960,82
"13069",1960,12
"13071",1960,23
"13073",1960,2
"13075",1960,4
"13077",1960,20
"13079",1960,1
"13081",1960,8
"13083",1960,2
"13085",1960,0
"13087",1960,15
"13089",1960,93
"13091",1960,6
"13093",1960,5
"13095",1960,53
"13097",1960,5
"13099",1960,6
"13101",1960,0
"13103",1960,2
"13105",1960,13
"13107",1960,7
"13109",1960,2
"13111",1960,3
"13113",1960,3
"13115",1960,71
"13117",1960,8
"13119",1960,8
"13121",1960,1145
"13123",1960,4
"13125",1960,1
"13127",1960,45
"13129",1960,7
"13131",1960,9
"13133",1960,7
"13135",1960,14
"13137",1960,15
"13139",1960,37
"13141",1960,3
"13143",1960,6
"13145",1960,3
"13147",1960,5
"13149",1960,3
"13151",1960,4
"13153",1960,12
"13155",1960,4
"13157",1960,7
"13159",1960,4
"13161",1960,4
"13163",1960,10
"13165",1960,2
"13167",1960,2
"13169",1960,1
"13171",1960,5
"13173",1960,3
"13175",1960,19
"13177",1960,0
"13179",1960,5
"13181",1960,2
"13183",1960,1
"13185",1960,39
"13187",1960,4
"13189",1960,6
"13191",1960,3
"13193",1960,5
"13195",1960,2
"13197",1960,1
"13199",1960,13
"13201",1960,4
"13205",1960,10
"13207",1960,3
"13209",1960,2
"13211",1960,7
"13213",1960,4
"13215",1960,123
"13217",1960,8
"13219",1960,1
"13221",1960,2
"13223",1960,3
"13225",1960,8
"13227",1960,5
"13229",1960,5
"13231",1960,2
"13233",1960,15
"13235",1960,4
"13237",1960,2
"13239",1960,0
"13241",1960,4
"13243",1960,3
"13245",1960,338
"13247",1960,5
"13249",1960,1
"13251",1960,5
"13253",1960,5
"13255",1960,27
"13257",1960,16
"13259",1960,3
"13261",1960,16
"13263",1960,1
"13265",1960,0
"13267",1960,7
"13269",1960,5
"13271",1960,8
"13273",1960,6
"13275",1960,34
"13277",1960,15
"13279",1960,13
"13281",1960,2
"13283",1960,3
"13285",1960,42
"13287",1960,3
"13289",1960,0
"13291",1960,3
"13293",1960,16
"13295",1960,20
"13297",1960,10
"13299",1960,30
"13301",1960,4
"13303",1960,11
"13305",1960,8
"13307",1960,0
"13309",1960,0
"13311",1960,4
"13313",1960,24
"13315",1960,4
"13317",1960,7
"13319",1960,2
"13321",1960,4
"15001",1960,0
"15003",1960,620
"15005",1960,0
"15007",1960,0
"15009",1960,0
"16001",1960,120
"16003",1960,2
"16005",1960,49
"16007",1960,7
"16009",1960,3
"16011",1960,14
"16013",1960,6
"16015",1960,0
"16017",1960,7
"16019",1960,52
"16021",1960,3
"16023",1960,2
"16025",1960,1
"16027",1960,47
"16029",1960,3
"16031",1960,10
"16033",1960,0
"16035",1960,4
"16037",1960,1
"16039",1960,4
"16041",1960,3
"16043",1960,4
"16045",1960,4
"16047",1960,7
"16049",1960,6
"16051",1960,3
"16053",1960,6
"16055",1960,18
"16057",1960,20
"16059",1960,5
"16061",1960,2
"16063",1960,2
"16065",1960,6
"16067",1960,5
"16069",1960,32
"16071",1960,3
"16073",1960,1
"16075",1960,6
"16077",1960,1
"16079",1960,14
"16081",1960,1
"16083",1960,51
"16085",1960,6
"16087",1960,5
"17001",1960,69
"17003",1960,11
"17005",1960,9
"17007",1960,13
"17009",1960,3
"17011",1960,30
"17013",1960,3
"17015",1960,14
"17017",1960,11
"17019",1960,147
"17021",1960,22
"17023",1960,9
"17025",1960,9
"17027",1960,11
"17029",1960,37
"17031",1960,8182
"17033",1960,15
"17035",1960,6
"17037",1960,38
"17039",1960,12
"17041",1960,11
"17043",1960,252
"17045",1960,18
"17047",1960,6
"17049",1960,22
"17051",1960,12
"17053",1960,16
"17055",1960,31
"17057",1960,32
"17059",1960,5
"17061",1960,10
"17063",1960,13
"17065",1960,5
"17067",1960,17
"17069",1960,3
"17071",1960,3
"17073",1960,35
"17075",1960,24
"17077",1960,44
"17079",1960,3
"17081",1960,21
"17083",1960,7
"17085",1960,11
"17087",1960,2
"17089",1960,239
"17091",1960,82
"17093",1960,9
"17095",1960,66
"17097",1960,249
"17099",1960,96
"17101",1960,12
"17103",1960,35
"17105",1960,30
"17107",1960,29
"17109",1960,22
"17111",1960,57
"17113",1960,90
"17115",1960,119
"17117",1960,22
"17119",1960,145
"17121",1960,30
"17123",1960,11
"17125",1960,16
"17127",1960,8
"17129",1960,7
"17131",1960,7
"17133",1960,9
"17135",1960,16
"17137",1960,44
"17139",1960,9
"17141",1960,22
"17143",1960,252
"17145",1960,16
"17147",1960,12
"17149",1960,11
"17151",1960,3
"17153",1960,3
"17155",1960,2
"17157",1960,18
"17159",1960,20
"17161",1960,134
"17163",1960,166
"17165",1960,21
"17167",1960,183
"17169",1960,5
"17171",1960,4
"17173",1960,15
"17175",1960,5
"17177",1960,46
"17179",1960,50
"17181",1960,14
"17183",1960,85
"17185",1960,9
"17187",1960,12
"17189",1960,6
"17191",1960,10
"17193",1960,10
"17195",1960,44
"17197",1960,155
"17199",1960,29
"17201",1960,229
"17203",1960,12
"18001",1960,14
"18003",1960,253
"18005",1960,34
"18007",1960,7
"18009",1960,11
"18011",1960,22
"18013",1960,2
"18015",1960,10
"18017",1960,45
"18019",1960,34
"18021",1960,13
"18023",1960,19
"18025",1960,2
"18027",1960,17
"18029",1960,16
"18031",1960,13
"18033",1960,22
"18035",1960,96
"18037",1960,22
"18039",1960,100
"18041",1960,14
"18043",1960,34
"18045",1960,12
"18047",1960,6
"18049",1960,11
"18051",1960,16
"18053",1960,59
"18055",1960,16
"18057",1960,24
"18059",1960,19
"18061",1960,11
"18063",1960,23
"18065",1960,42
"18067",1960,54
"18069",1960,23
"18071",1960,18
"18073",1960,8
"18075",1960,18
"18077",1960,24
"18079",1960,12
"18081",1960,27
"18083",1960,41
"18085",1960,25
"18087",1960,8
"18089",1960,385
"18091",1960,91
"18093",1960,29
"18095",1960,101
"18097",1960,1172
"18099",1960,22
"18101",1960,2
"18103",1960,20
"18105",1960,48
"18107",1960,29
"18109",1960,18
"18111",1960,5
"18113",1960,18
"18115",1960,2
"18117",1960,9
"18119",1960,3
"18121",1960,11
"18123",1960,12
"18125",1960,3
"18127",1960,27
"18129",1960,9
"18131",1960,9
"18133",1960,16
"18135",1960,22
"18137",1960,8
"18139",1960,13
"18141",1960,239
"18143",1960,5
"18145",1960,20
"18147",1960,7
"18149",1960,7
"18151",1960,13
"18153",1960,12
"18155",1960,2
"18157",1960,101
"18159",1960,11
"18161",1960,4
"18163",1960,214
"18165",1960,8
"18167",1960,107
"18169",1960,23
"18171",1960,3
"18173",1960,11
"18175",1960,7
"18177",1960,80
"18179",1960,32
"18181",1960,16
"18183",1960,16
"19001",1960,5
"19003",1960,3
"19005",1960,9
"19007",1960,13
"19009",1960,6
"19011",1960,14
"19013",1960,114
"19015",1960,15
"19017",1960,14
"19019",1960,18
"19021",1960,14
"19023",1960,7
"19025",1960,12
"19027",1960,20
"19029",1960,12
"19031",1960,10
"19033",1960,64
"19035",1960,30
"19037",1960,11
"19039",1960,6
"19041",1960,11
"19043",1960,13
"19045",1960,47
"19047",1960,7
"19049",1960,18
"19051",1960,11
"19053",1960,8
"19055",1960,9
"19057",1960,46
"19059",1960,10
"19061",1960,73
"19063",1960,15
"19065",1960,22
"19067",1960,18
"19069",1960,7
"19071",1960,7
"19073",1960,14
"19075",1960,8
"19077",1960,7
"19079",1960,14
"19081",1960,6
"19083",1960,19
"19085",1960,9
"19087",1960,17
"19089",1960,8
"19091",1960,9
"19093",1960,6
"19095",1960,12
"19097",1960,11
"19099",1960,20
"19101",1960,12
"19103",1960,370
"19105",1960,15
"19107",1960,7
"19109",1960,11
"19111",1960,37
"19113",1960,142
"19115",1960,5
"19117",1960,6
"19119",1960,6
"19121",1960,6
"19123",1960,19
"19125",1960,14
"19127",1960,36
"19129",1960,6
"19131",1960,11
"19133",1960,10
"19135",1960,5
"19137",1960,11
"19139",1960,25
"19141",1960,13
"19143",1960,4
"19145",1960,23
"19147",1960,11
"19149",1960,11
"19151",1960,10
"19153",1960,326
"19155",1960,77
"19157",1960,11
"19159",1960,2
"19161",1960,8
"19163",1960,97
"19165",1960,8
"19167",1960,11
"19169",1960,46
"19171",1960,12
"19173",1960,3
"19175",1960,13
"19177",1960,3
"19179",1960,52
"19181",1960,6
"19183",1960,13
"19185",1960,6
"19187",1960,54
"19189",1960,10
"19191",1960,10
"19193",1960,124
"19195",1960,5
"19197",1960,18
"20001",1960,13
"20003",1960,7
"20005",1960,16
"20007",1960,7
"20009",1960,25
"20011",1960,16
"20013",1960,10
"20015",1960,23
"20017",1960,2
"20019",1960,3
"20021",1960,11
"20023",1960,6
"20025",1960,3
"20027",1960,8
"20029",1960,20
"20031",1960,4
"20033",1960,2
"20035",1960,40
"20037",1960,35
"20039",1960,4
"20041",1960,15
"20043",1960,5
"20045",1960,46
"20047",1960,3
"20049",1960,4
"20051",1960,24
"20053",1960,7
"20055",1960,11
"20057",1960,18
"20059",1960,15
"20061",1960,13
"20063",1960,4
"20065",1960,3
"20067",1960,2
"20069",1960,1
"20071",1960,2
"20073",1960,6
"20075",1960,2
"20077",1960,8
"20079",1960,49
"20081",1960,2
"20083",1960,1
"20085",1960,3
"20087",1960,4
"20089",1960,4
"20091",1960,88
"20093",1960,1
"20095",1960,6
"20097",1960,2
"20099",1960,23
"20101",1960,1
"20103",1960,26
"20105",1960,0
"20107",1960,1
"20109",1960,3
"20111",1960,25
"20113",1960,17
"20115",1960,12
"20117",1960,11
"20119",1960,4
"20121",1960,18
"20123",1960,10
"20125",1960,33
"20127",1960,4
"20129",1960,4
"20131",1960,14
"20133",1960,0
"20135",1960,3
"20137",1960,12
"20139",1960,7
"20141",1960,6
"20143",1960,2
"20145",1960,17
"20147",1960,6
"20149",1960,7
"20151",1960,8
"20153",1960,4
"20155",1960,45
"20157",1960,7
"20159",1960,11
"20161",1960,32
"20163",1960,4
"20165",1960,3
"20167",1960,6
"20169",1960,48
"20171",1960,3
"20173",1960,345
"20175",1960,10
"20177",1960,276
"20179",1960,2
"20181",1960,5
"20183",1960,7
"20185",1960,3
"20187",1960,0
"20189",1960,3
"20191",1960,15
"20193",1960,7
"20195",1960,5
"20197",1960,3
"20199",1960,1
"20201",1960,7
"20203",1960,1
"20205",1960,8
"20207",1960,4
"20209",1960,331
"21001",1960,5
"21003",1960,7
"21005",1960,5
"21007",1960,6
"21009",1960,22
"21011",1960,3
"21013",1960,33
"21015",1960,10
"21017",1960,18
